Start_Time,Duration,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),numeric_weather,weekend,holiday,type_Clear,type_Moist,type_Rain,type_Snow
2017-01-10 03:00:00-05:00,3,2017,1,10,3,-0.3,-6.7,62.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-10 04:00:00-05:00,1,2017,1,10,4,-0.8,-5.0,73.0,18.0,4.8,1,0,0,0,0,0,1
2017-01-10 05:00:00-05:00,3,2017,1,10,5,-0.4,-4.8,72.0,17.0,8.1,1,0,0,0,0,0,1
2017-01-10 06:00:00-05:00,2,2017,1,10,6,-1.1,-2.7,89.0,17.0,2.4,1,0,0,0,0,0,1
2017-01-10 07:00:00-05:00,17,2017,1,10,7,-0.9,-3.1,85.0,24.0,2.8,1,0,0,0,0,0,1
2017-01-10 08:00:00-05:00,31,2017,1,10,8,-1.0,-1.8,94.0,21.0,1.6,1,0,0,0,0,0,1
2017-01-10 09:00:00-05:00,57,2017,1,10,9,-0.8,-1.7,94.0,24.0,2.0,1,0,0,0,0,0,1
2017-01-10 10:00:00-05:00,48,2017,1,10,10,-0.2,-3.2,80.0,24.0,16.1,1,0,0,0,0,0,1
2017-01-10 11:00:00-05:00,20,2017,1,10,11,0.7,-3.8,72.0,22.0,16.1,0,0,0,1,0,0,0
2017-01-10 12:00:00-05:00,20,2017,1,10,12,1.2,-3.5,71.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-10 13:00:00-05:00,32,2017,1,10,13,0.7,-1.7,84.0,17.0,8.1,1,0,0,0,0,0,1
2017-01-10 14:00:00-05:00,22,2017,1,10,14,0.5,-0.3,94.0,15.0,4.8,1,0,0,0,0,0,1
2017-01-10 15:00:00-05:00,11,2017,1,10,15,1.3,0.7,95.0,21.0,8.1,1,0,0,0,0,1,0
2017-01-10 16:00:00-05:00,26,2017,1,10,16,2.1,1.5,96.0,21.0,14.5,1,0,0,0,0,1,0
2017-01-10 17:00:00-05:00,51,2017,1,10,17,2.8,1.6,92.0,22.0,16.1,1,0,0,0,0,1,0
2017-01-10 18:00:00-05:00,47,2017,1,10,18,3.2,2.3,94.0,21.0,11.3,1,0,0,0,0,1,0
2017-01-10 19:00:00-05:00,37,2017,1,10,19,3.8,3.1,95.0,13.0,8.1,1,0,0,0,0,1,0
2017-01-10 20:00:00-05:00,28,2017,1,10,20,4.4,3.7,95.0,18.0,9.7,1,0,0,0,0,1,0
2017-01-10 21:00:00-05:00,16,2017,1,10,21,5.3,4.0,91.0,22.0,16.1,1,0,0,0,0,1,0
2017-01-10 22:00:00-05:00,23,2017,1,10,22,6.7,4.5,86.0,39.0,9.7,1,0,0,0,0,1,0
2017-01-10 23:00:00-05:00,9,2017,1,10,23,6.1,4.8,91.0,39.0,11.3,1,0,0,0,0,1,0
2017-01-11 00:00:00-05:00,8,2017,1,11,0,7.0,4.7,85.0,52.0,16.1,0,0,0,1,0,0,0
2017-01-11 01:00:00-05:00,5,2017,1,11,1,6.6,5.1,90.0,61.0,9.7,1,0,0,0,0,1,0
2017-01-11 02:00:00-05:00,3,2017,1,11,2,5.1,1.9,80.0,46.0,16.1,0,0,0,1,0,0,0
2017-01-11 03:00:00-05:00,2,2017,1,11,3,4.5,-0.5,70.0,50.0,16.1,0,0,0,1,0,0,0
2017-01-11 04:00:00-05:00,0,2017,1,11,4,4.1,-0.8,70.0,43.0,16.1,0,0,0,1,0,0,0
2017-01-11 05:00:00-05:00,3,2017,1,11,5,3.6,-1.8,68.0,43.0,16.1,0,0,0,1,0,0,0
2017-01-11 06:00:00-05:00,4,2017,1,11,6,2.9,-1.8,71.0,39.0,16.1,0,0,0,1,0,0,0
2017-01-11 07:00:00-05:00,24,2017,1,11,7,2.3,-2.1,73.0,30.0,16.1,0,0,0,1,0,0,0
2017-01-11 08:00:00-05:00,79,2017,1,11,8,2.2,-2.9,69.0,26.0,16.1,0,0,0,1,0,0,0
2017-01-11 09:00:00-05:00,240,2017,1,11,9,2.1,-2.0,74.0,28.0,16.1,0,0,0,1,0,0,0
2017-01-11 10:00:00-05:00,166,2017,1,11,10,2.7,-2.3,70.0,30.0,16.1,0,0,0,1,0,0,0
2017-01-11 11:00:00-05:00,67,2017,1,11,11,2.8,-1.4,74.0,24.0,16.1,0,0,0,1,0,0,0
2017-01-11 12:00:00-05:00,51,2017,1,11,12,2.8,-0.6,78.0,28.0,16.1,0,0,0,1,0,0,0
2017-01-11 13:00:00-05:00,84,2017,1,11,13,3.5,-0.3,76.0,26.0,16.1,0,0,0,1,0,0,0
2017-01-11 14:00:00-05:00,79,2017,1,11,14,3.7,0.2,78.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-11 15:00:00-05:00,64,2017,1,11,15,4.6,0.5,75.0,8.0,16.1,0,0,0,1,0,0,0
2017-01-11 16:00:00-05:00,97,2017,1,11,16,4.3,-0.8,69.0,5.0,16.1,0,0,0,1,0,0,0
2017-01-11 17:00:00-05:00,165,2017,1,11,17,4.1,0.1,75.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-11 18:00:00-05:00,251,2017,1,11,18,3.8,0.1,77.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-11 19:00:00-05:00,169,2017,1,11,19,4.1,0.4,77.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-11 20:00:00-05:00,104,2017,1,11,20,3.8,1.2,83.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-11 21:00:00-05:00,79,2017,1,11,21,4.1,1.7,84.0,9.0,16.1,0,0,0,1,0,0,0
2017-01-11 22:00:00-05:00,60,2017,1,11,22,4.8,2.0,82.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-11 23:00:00-05:00,40,2017,1,11,23,4.9,2.6,85.0,9.0,14.5,1,0,0,0,0,1,0
2017-01-12 00:00:00-05:00,16,2017,1,12,0,5.0,3.7,92.0,8.0,16.1,1,0,0,0,0,1,0
2017-01-12 01:00:00-05:00,9,2017,1,12,1,6.4,5.5,94.0,9.0,8.1,1,0,0,0,0,1,0
2017-01-12 02:00:00-05:00,0,2017,1,12,2,6.8,6.4,97.0,5.0,1.6,1,0,0,0,0,1,0
2017-01-12 03:00:00-05:00,2,2017,1,12,3,7.9,7.6,98.0,5.0,4.0,1,0,0,0,0,1,0
2017-01-12 04:00:00-05:00,1,2017,1,12,4,7.3,7.2,99.0,5.0,1.0,1,0,0,0,0,1,0
2017-01-12 05:00:00-05:00,0,2017,1,12,5,7.0,6.9,99.0,9.0,0.4,1,0,0,0,1,0,0
2017-01-12 06:00:00-05:00,8,2017,1,12,6,7.5,7.4,99.0,18.0,4.8,1,0,0,0,1,0,0
2017-01-12 07:00:00-05:00,12,2017,1,12,7,5.7,5.3,97.0,21.0,16.1,0,0,0,1,0,0,0
2017-01-12 08:00:00-05:00,80,2017,1,12,8,3.8,1.8,87.0,26.0,16.1,0,0,0,1,0,0,0
2017-01-12 09:00:00-05:00,226,2017,1,12,9,3.4,1.3,86.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-12 10:00:00-05:00,195,2017,1,12,10,3.3,1.0,85.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-12 11:00:00-05:00,77,2017,1,12,11,3.7,1.6,86.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-12 12:00:00-05:00,72,2017,1,12,12,3.1,0.8,85.0,24.0,16.1,0,0,0,1,0,0,0
2017-01-12 13:00:00-05:00,51,2017,1,12,13,2.9,1.3,89.0,9.0,16.1,1,0,0,0,0,1,0
2017-01-12 14:00:00-05:00,58,2017,1,12,14,3.5,1.4,86.0,13.0,16.1,0,0,0,1,0,0,0
2017-01-12 15:00:00-05:00,62,2017,1,12,15,3.6,1.3,85.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-12 16:00:00-05:00,101,2017,1,12,16,3.4,1.1,85.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-12 17:00:00-05:00,156,2017,1,12,17,2.3,-0.1,84.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-12 18:00:00-05:00,262,2017,1,12,18,1.8,-1.3,80.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-12 19:00:00-05:00,155,2017,1,12,19,1.6,-1.5,80.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-12 20:00:00-05:00,88,2017,1,12,20,1.3,-1.6,81.0,13.0,16.1,0,0,0,1,0,0,0
2017-01-12 21:00:00-05:00,79,2017,1,12,21,1.1,-2.8,75.0,21.0,16.1,0,0,0,1,0,0,0
2017-01-12 22:00:00-05:00,61,2017,1,12,22,0.8,-4.2,69.0,28.0,16.1,0,0,0,1,0,0,0
2017-01-12 23:00:00-05:00,30,2017,1,12,23,0.1,-6.1,63.0,35.0,16.1,0,0,0,1,0,0,0
2017-01-13 00:00:00-05:00,18,2017,1,13,0,-0.3,-5.3,69.0,37.0,16.1,0,0,0,1,0,0,0
2017-01-13 01:00:00-05:00,15,2017,1,13,1,-0.9,-6.3,67.0,26.0,16.1,0,0,0,1,0,0,0
2017-01-13 02:00:00-05:00,7,2017,1,13,2,-0.8,-6.6,65.0,35.0,16.1,0,0,0,1,0,0,0
2017-01-13 03:00:00-05:00,3,2017,1,13,3,-0.9,-8.9,55.0,41.0,16.1,0,0,0,1,0,0,0
2017-01-13 04:00:00-05:00,2,2017,1,13,4,-2.3,-9.9,56.0,32.0,16.1,0,0,0,1,0,0,0
2017-01-13 05:00:00-05:00,2,2017,1,13,5,-2.8,-10.1,58.0,26.0,16.1,0,0,0,1,0,0,0
2017-01-13 06:00:00-05:00,4,2017,1,13,6,-2.7,-9.9,58.0,21.0,16.1,0,0,0,1,0,0,0
2017-01-13 07:00:00-05:00,30,2017,1,13,7,-3.0,-11.3,53.0,24.0,16.1,0,0,0,1,0,0,0
2017-01-13 08:00:00-05:00,68,2017,1,13,8,-3.9,-11.0,58.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-13 09:00:00-05:00,231,2017,1,13,9,-3.6,-11.2,56.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-13 10:00:00-05:00,175,2017,1,13,10,-2.8,-11.8,50.0,24.0,16.1,0,0,0,1,0,0,0
2017-01-13 11:00:00-05:00,62,2017,1,13,11,-2.0,-10.9,51.0,28.0,16.1,0,0,0,1,0,0,0
2017-01-13 12:00:00-05:00,81,2017,1,13,12,-2.4,-11.0,52.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-13 13:00:00-05:00,94,2017,1,13,13,-1.9,-11.0,50.0,22.0,16.1,0,0,0,1,0,0,0
2017-01-13 14:00:00-05:00,82,2017,1,13,14,-2.3,-10.3,55.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-13 15:00:00-05:00,66,2017,1,13,15,-2.7,-9.7,59.0,17.0,16.1,1,0,0,0,0,0,1
2017-01-13 16:00:00-05:00,79,2017,1,13,16,-3.0,-10.6,56.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-13 17:00:00-05:00,141,2017,1,13,17,-3.9,-10.4,61.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-13 18:00:00-05:00,200,2017,1,13,18,-4.6,-10.8,62.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-13 19:00:00-05:00,129,2017,1,13,19,-4.9,-10.7,64.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-13 20:00:00-05:00,72,2017,1,13,20,-5.3,-11.1,64.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-13 21:00:00-05:00,33,2017,1,13,21,-5.7,-11.5,64.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-13 22:00:00-05:00,41,2017,1,13,22,-5.9,-12.3,61.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-13 23:00:00-05:00,26,2017,1,13,23,-6.2,-12.4,62.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-14 00:00:00-05:00,19,2017,1,14,0,-6.7,-12.6,63.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-14 01:00:00-05:00,16,2017,1,14,1,-7.0,-12.9,63.0,4.0,16.1,0,1,0,1,0,0,0
2017-01-14 02:00:00-05:00,17,2017,1,14,2,-7.3,-13.0,64.0,11.0,16.1,0,1,0,1,0,0,0
2017-01-14 03:00:00-05:00,9,2017,1,14,3,-7.6,-13.7,62.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-14 04:00:00-05:00,7,2017,1,14,4,-7.8,-14.5,59.0,15.0,16.1,0,1,0,1,0,0,0
2017-01-14 05:00:00-05:00,0,2017,1,14,5,-7.8,-13.1,66.0,18.0,16.1,0,1,0,1,0,0,0
2017-01-14 06:00:00-05:00,1,2017,1,14,6,-7.1,-11.5,71.0,15.0,16.1,1,1,0,0,0,0,1
2017-01-14 07:00:00-05:00,3,2017,1,14,7,-7.2,-11.3,73.0,15.0,16.1,0,1,0,1,0,0,0
2017-01-14 08:00:00-05:00,10,2017,1,14,8,-6.8,-10.9,73.0,17.0,16.1,0,1,0,1,0,0,0
2017-01-14 09:00:00-05:00,19,2017,1,14,9,-6.7,-10.8,73.0,11.0,16.1,0,1,0,1,0,0,0
2017-01-14 10:00:00-05:00,41,2017,1,14,10,-6.2,-9.9,75.0,17.0,16.1,0,1,0,1,0,0,0
2017-01-14 11:00:00-05:00,44,2017,1,14,11,-5.3,-8.4,79.0,17.0,16.1,0,1,0,1,0,0,0
2017-01-14 12:00:00-05:00,46,2017,1,14,12,-4.6,-7.2,82.0,15.0,16.1,0,1,0,1,0,0,0
2017-01-14 13:00:00-05:00,61,2017,1,14,13,-3.8,-6.4,82.0,9.0,16.1,0,1,0,1,0,0,0
2017-01-14 14:00:00-05:00,58,2017,1,14,14,-3.1,-5.8,82.0,11.0,16.1,0,1,0,1,0,0,0
2017-01-14 15:00:00-05:00,64,2017,1,14,15,-2.8,-5.4,82.0,5.0,16.1,0,1,0,1,0,0,0
2017-01-14 16:00:00-05:00,74,2017,1,14,16,-2.7,-6.2,77.0,4.0,16.1,0,1,0,1,0,0,0
2017-01-14 17:00:00-05:00,61,2017,1,14,17,-2.8,-6.8,74.0,8.0,16.1,0,1,0,1,0,0,0
2017-01-14 18:00:00-05:00,60,2017,1,14,18,-2.8,-6.3,77.0,9.0,16.1,0,1,0,1,0,0,0
2017-01-14 19:00:00-05:00,56,2017,1,14,19,-2.9,-6.7,75.0,17.0,16.1,0,1,0,1,0,0,0
2017-01-14 20:00:00-05:00,41,2017,1,14,20,-2.6,-6.5,75.0,21.0,16.1,0,1,0,1,0,0,0
2017-01-14 21:00:00-05:00,24,2017,1,14,21,-3.0,-6.6,76.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-14 22:00:00-05:00,20,2017,1,14,22,-3.2,-6.9,76.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-14 23:00:00-05:00,25,2017,1,14,23,-3.7,-7.5,75.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-15 00:00:00-05:00,14,2017,1,15,0,-4.0,-7.3,78.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-15 01:00:00-05:00,9,2017,1,15,1,-4.1,-7.7,76.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-15 02:00:00-05:00,15,2017,1,15,2,-4.1,-7.2,79.0,9.0,16.1,0,1,0,1,0,0,0
2017-01-15 03:00:00-05:00,8,2017,1,15,3,-3.2,-6.7,77.0,18.0,16.1,0,1,0,1,0,0,0
2017-01-15 04:00:00-05:00,3,2017,1,15,4,-3.4,-6.4,80.0,18.0,16.1,0,1,0,1,0,0,0
2017-01-15 05:00:00-05:00,2,2017,1,15,5,-3.8,-6.9,79.0,8.0,16.1,0,1,0,1,0,0,0
2017-01-15 06:00:00-05:00,2,2017,1,15,6,-3.5,-6.5,80.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-15 07:00:00-05:00,4,2017,1,15,7,-2.6,-5.8,79.0,15.0,16.1,0,1,0,1,0,0,0
2017-01-15 08:00:00-05:00,4,2017,1,15,8,-3.0,-6.1,79.0,5.0,16.1,0,1,0,1,0,0,0
2017-01-15 09:00:00-05:00,16,2017,1,15,9,-2.4,-5.7,78.0,9.0,16.1,0,1,0,1,0,0,0
2017-01-15 10:00:00-05:00,27,2017,1,15,10,-1.7,-5.7,74.0,8.0,16.1,0,1,0,1,0,0,0
2017-01-15 11:00:00-05:00,39,2017,1,15,11,-0.9,-5.3,72.0,11.0,16.1,0,1,0,1,0,0,0
2017-01-15 12:00:00-05:00,54,2017,1,15,12,-0.3,-6.7,62.0,11.0,16.1,0,1,0,1,0,0,0
2017-01-15 13:00:00-05:00,47,2017,1,15,13,-0.2,-7.5,58.0,5.0,16.1,0,1,0,1,0,0,0
2017-01-15 14:00:00-05:00,74,2017,1,15,14,0.0,-6.8,60.0,11.0,16.1,0,1,0,1,0,0,0
2017-01-15 15:00:00-05:00,66,2017,1,15,15,0.1,-6.3,62.0,8.0,16.1,0,1,0,1,0,0,0
2017-01-15 16:00:00-05:00,65,2017,1,15,16,0.3,-6.4,61.0,8.0,16.1,0,1,0,1,0,0,0
2017-01-15 17:00:00-05:00,74,2017,1,15,17,0.4,-6.7,59.0,11.0,16.1,0,1,0,1,0,0,0
2017-01-15 18:00:00-05:00,65,2017,1,15,18,0.1,-6.8,60.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-15 19:00:00-05:00,43,2017,1,15,19,-0.7,-6.7,64.0,15.0,16.1,0,1,0,1,0,0,0
2017-01-15 20:00:00-05:00,48,2017,1,15,20,-0.7,-6.1,67.0,13.0,16.1,0,1,0,1,0,0,0
2017-01-15 21:00:00-05:00,47,2017,1,15,21,0.1,-4.2,73.0,17.0,16.1,0,1,0,1,0,0,0
2017-01-15 22:00:00-05:00,24,2017,1,15,22,-0.3,-4.2,75.0,18.0,16.1,0,1,0,1,0,0,0
2017-01-15 23:00:00-05:00,27,2017,1,15,23,-1.7,-4.9,79.0,17.0,16.1,0,1,0,1,0,0,0
2017-01-16 00:00:00-05:00,12,2017,1,16,0,-2.4,-5.4,80.0,9.0,16.1,0,0,0,1,0,0,0
2017-01-16 01:00:00-05:00,13,2017,1,16,1,-2.4,-5.9,77.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-16 02:00:00-05:00,7,2017,1,16,2,-2.5,-5.5,80.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-16 03:00:00-05:00,2,2017,1,16,3,-2.6,-5.3,82.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-16 04:00:00-05:00,0,2017,1,16,4,-2.6,-5.4,81.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-16 05:00:00-05:00,2,2017,1,16,5,-2.7,-5.7,80.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-16 06:00:00-05:00,9,2017,1,16,6,-3.0,-5.8,81.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-16 07:00:00-05:00,26,2017,1,16,7,-3.5,-6.1,82.0,18.0,12.9,0,0,0,1,0,0,0
2017-01-16 08:00:00-05:00,78,2017,1,16,8,-3.5,-6.0,83.0,13.0,12.9,0,0,0,1,0,0,0
2017-01-16 09:00:00-05:00,235,2017,1,16,9,-2.1,-5.1,80.0,15.0,12.9,0,0,0,1,0,0,0
2017-01-16 10:00:00-05:00,179,2017,1,16,10,-0.6,-4.3,76.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-16 11:00:00-05:00,55,2017,1,16,11,-0.1,-4.7,71.0,21.0,16.1,0,0,0,1,0,0,0
2017-01-16 12:00:00-05:00,55,2017,1,16,12,1.4,-4.3,66.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-16 13:00:00-05:00,81,2017,1,16,13,2.0,-3.3,68.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-16 14:00:00-05:00,82,2017,1,16,14,2.9,-4.2,60.0,13.0,16.1,0,0,0,1,0,0,0
2017-01-16 15:00:00-05:00,74,2017,1,16,15,2.7,-3.4,64.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-16 16:00:00-05:00,79,2017,1,16,16,2.3,-3.2,67.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-16 17:00:00-05:00,166,2017,1,16,17,0.9,-2.5,78.0,8.0,16.1,0,0,0,1,0,0,0
2017-01-16 18:00:00-05:00,246,2017,1,16,18,1.5,-2.6,74.0,13.0,16.1,0,0,0,1,0,0,0
2017-01-16 19:00:00-05:00,194,2017,1,16,19,1.2,-2.6,76.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-16 20:00:00-05:00,108,2017,1,16,20,1.2,-2.3,77.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-16 21:00:00-05:00,96,2017,1,16,21,1.7,-4.4,64.0,9.0,16.1,0,0,0,1,0,0,0
2017-01-16 22:00:00-05:00,63,2017,1,16,22,0.8,-3.7,72.0,4.0,16.1,0,0,0,1,0,0,0
2017-01-16 23:00:00-05:00,35,2017,1,16,23,1.2,-3.9,69.0,9.0,16.1,0,0,0,1,0,0,0
2017-01-17 00:00:00-05:00,29,2017,1,17,0,1.6,-3.3,70.0,5.0,16.1,0,0,0,1,0,0,0
2017-01-17 01:00:00-05:00,7,2017,1,17,1,1.3,-4.0,68.0,0.0,16.1,0,0,0,1,0,0,0
2017-01-17 02:00:00-05:00,10,2017,1,17,2,0.8,-2.3,80.0,8.0,16.1,0,0,0,1,0,0,0
2017-01-17 03:00:00-05:00,3,2017,1,17,3,1.2,-1.5,82.0,11.0,12.9,1,0,0,0,0,1,0
2017-01-17 04:00:00-05:00,2,2017,1,17,4,1.3,-1.1,84.0,17.0,9.7,1,0,0,0,0,1,0
2017-01-17 05:00:00-05:00,2,2017,1,17,5,1.3,-0.3,89.0,11.0,8.1,1,0,0,0,0,1,0
2017-01-17 06:00:00-05:00,3,2017,1,17,6,1.5,0.5,93.0,18.0,4.8,1,0,0,0,0,1,0
2017-01-17 07:00:00-05:00,7,2017,1,17,7,1.9,0.3,89.0,32.0,9.7,1,0,0,0,0,1,0
2017-01-17 08:00:00-05:00,28,2017,1,17,8,2.1,1.1,93.0,35.0,4.8,1,0,0,0,0,1,0
2017-01-17 09:00:00-05:00,109,2017,1,17,9,2.3,1.0,91.0,39.0,8.1,1,0,0,0,0,1,0
2017-01-17 10:00:00-05:00,77,2017,1,17,10,1.9,0.6,91.0,43.0,4.8,1,0,0,0,0,1,0
2017-01-17 11:00:00-05:00,18,2017,1,17,11,1.8,1.1,95.0,50.0,3.6,1,0,0,0,1,0,0
2017-01-17 12:00:00-05:00,21,2017,1,17,12,1.8,1.1,95.0,50.0,9.7,1,0,0,0,1,0,0
2017-01-17 13:00:00-05:00,22,2017,1,17,13,1.6,1.0,96.0,48.0,4.8,1,0,0,0,0,1,0
2017-01-17 14:00:00-05:00,25,2017,1,17,14,1.9,1.3,96.0,45.0,12.9,1,0,0,0,0,1,0
2017-01-17 15:00:00-05:00,22,2017,1,17,15,2.2,1.6,96.0,41.0,6.4,1,0,0,0,0,1,0
2017-01-17 16:00:00-05:00,51,2017,1,17,16,2.3,1.8,96.0,39.0,9.7,1,0,0,0,1,0,0
2017-01-17 17:00:00-05:00,73,2017,1,17,17,2.2,1.6,96.0,37.0,14.5,1,0,0,0,0,1,0
2017-01-17 18:00:00-05:00,130,2017,1,17,18,2.0,1.4,96.0,35.0,8.1,1,0,0,0,0,1,0
2017-01-17 19:00:00-05:00,71,2017,1,17,19,1.6,1.0,96.0,32.0,8.1,1,0,0,0,0,1,0
2017-01-17 20:00:00-05:00,63,2017,1,17,20,1.8,1.2,96.0,22.0,6.4,1,0,0,0,1,0,0
2017-01-17 21:00:00-05:00,29,2017,1,17,21,2.1,1.4,95.0,13.0,4.8,1,0,0,0,0,1,0
2017-01-17 22:00:00-05:00,34,2017,1,17,22,2.4,1.2,92.0,5.0,9.7,1,0,0,0,0,1,0
2017-01-17 23:00:00-05:00,30,2017,1,17,23,2.1,1.2,94.0,9.0,14.5,0,0,0,1,0,0,0
2017-01-18 00:00:00-05:00,22,2017,1,18,0,1.8,1.0,95.0,4.0,4.8,1,0,0,0,0,1,0
2017-01-18 01:00:00-05:00,7,2017,1,18,1,1.7,1.2,97.0,11.0,3.2,1,0,0,0,1,0,0
2017-01-18 02:00:00-05:00,4,2017,1,18,2,1.6,1.3,98.0,8.0,3.6,1,0,0,0,1,0,0
2017-01-18 03:00:00-05:00,3,2017,1,18,3,1.8,1.5,98.0,9.0,2.8,1,0,0,0,0,1,0
2017-01-18 04:00:00-05:00,1,2017,1,18,4,1.8,1.5,98.0,13.0,2.0,1,0,0,0,1,0,0
2017-01-18 05:00:00-05:00,4,2017,1,18,5,2.0,1.8,99.0,11.0,2.0,1,0,0,0,0,1,0
2017-01-18 06:00:00-05:00,6,2017,1,18,6,2.3,2.2,99.0,13.0,3.6,1,0,0,0,1,0,0
2017-01-18 07:00:00-05:00,26,2017,1,18,7,2.3,2.0,98.0,8.0,11.3,0,0,0,1,0,0,0
2017-01-18 08:00:00-05:00,81,2017,1,18,8,2.6,2.2,97.0,11.0,9.7,1,0,0,0,1,0,0
2017-01-18 09:00:00-05:00,215,2017,1,18,9,3.2,1.9,91.0,13.0,16.1,0,0,0,1,0,0,0
2017-01-18 10:00:00-05:00,186,2017,1,18,10,3.7,1.9,88.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-18 11:00:00-05:00,60,2017,1,18,11,3.6,1.5,86.0,11.0,16.1,0,0,0,1,0,0,0
2017-01-18 12:00:00-05:00,63,2017,1,18,12,3.6,1.5,86.0,9.0,16.1,0,0,0,1,0,0,0
2017-01-18 13:00:00-05:00,106,2017,1,18,13,3.9,1.5,84.0,5.0,16.1,0,0,0,1,0,0,0
2017-01-18 14:00:00-05:00,84,2017,1,18,14,3.9,1.8,86.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-18 15:00:00-05:00,87,2017,1,18,15,4.0,1.0,81.0,21.0,16.1,0,0,0,1,0,0,0
2017-01-18 16:00:00-05:00,93,2017,1,18,16,3.7,1.3,84.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-18 17:00:00-05:00,166,2017,1,18,17,3.7,1.1,83.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-18 18:00:00-05:00,280,2017,1,18,18,3.3,1.5,88.0,15.0,16.1,0,0,0,1,0,0,0
2017-01-18 19:00:00-05:00,215,2017,1,18,19,3.0,1.7,91.0,13.0,16.1,0,0,0,1,0,0,0
2017-01-18 20:00:00-05:00,122,2017,1,18,20,3.1,1.3,88.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-18 21:00:00-05:00,87,2017,1,18,21,3.1,1.6,90.0,24.0,16.1,0,0,0,1,0,0,0
2017-01-18 22:00:00-05:00,64,2017,1,18,22,3.2,1.9,91.0,21.0,16.1,0,0,0,1,0,0,0
2017-01-18 23:00:00-05:00,43,2017,1,18,23,3.3,2.3,93.0,18.0,8.1,1,0,0,0,1,0,0
2017-01-19 00:00:00-05:00,30,2017,1,19,0,3.4,2.4,93.0,18.0,6.4,1,0,0,0,1,0,0
2017-01-19 01:00:00-05:00,12,2017,1,19,1,3.9,1.8,86.0,18.0,16.1,0,0,0,1,0,0,0
2017-01-19 02:00:00-05:00,9,2017,1,19,2,3.2,2.0,92.0,15.0,6.4,1,0,0,0,1,0,0
2017-01-19 03:00:00-05:00,4,2017,1,19,3,3.2,2.5,95.0,17.0,6.4,1,0,0,0,1,0,0
2017-01-19 04:00:00-05:00,2,2017,1,19,4,3.1,2.2,94.0,18.0,6.4,1,0,0,0,1,0,0
2017-01-19 05:00:00-05:00,1,2017,1,19,5,3.5,0.6,81.0,17.0,16.1,0,0,0,1,0,0,0
2017-01-19 06:00:00-05:00,8,2017,1,19,6,3.2,0.8,84.0,15.0,16.1,0,0,0,1,0,0,0
